,start,end,from_cty,to_cty,from_country,from_country_code,to_country,to_country_code,value,source,target,color,label,from_country_latlng,to_country_latlng,from_country_cca3,to_country_cca3
2407,18:45,19:00,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1180.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2408,19:00,19:15,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2409,19:00,19:15,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1103.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2410,19:15,19:30,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2411,19:15,19:30,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1074.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2412,19:30,19:45,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2413,19:30,19:45,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1078.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2414,19:45,20:00,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2415,19:45,20:00,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1154.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2416,20:00,20:15,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2417,20:00,20:15,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1062.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2418,20:15,20:30,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2419,20:15,20:30,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1119.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2420,20:30,20:45,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2421,20:30,20:45,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1052.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2422,20:45,21:00,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2423,20:45,21:00,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1022.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2424,21:00,21:15,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2425,21:00,21:15,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,960.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2426,21:15,21:30,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2427,21:15,21:30,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,959.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2428,21:30,21:45,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2429,21:30,21:45,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1073.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2430,21:45,22:00,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2431,21:45,22:00,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1093.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2432,22:00,22:15,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2433,22:00,22:15,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1042.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2434,22:15,22:30,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2435,22:15,22:30,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1101.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2436,22:30,22:45,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2437,22:30,22:45,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1065.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2438,22:45,23:00,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2439,22:45,23:00,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1043.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2440,23:00,23:15,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2441,23:00,23:15,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,957.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2442,23:15,23:30,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2443,23:15,23:30,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,998.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2444,23:30,23:45,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2445,23:30,23:45,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1058.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2446,23:45,00:00,Germany (DE),Denmark (DK),Germany ,DE,Denmark ,DK,0.0,9,31,"rgba(127, 127, 127, 0.8)",,"[51, 9]","[56, 10]",DEU,DNK
2447,23:45,00:00,Denmark (DK),Germany (DE),Denmark ,DK,Germany ,DE,1109.0,31,9,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[51, 9]",DNK,DEU
2448,00:00,01:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2449,00:00,01:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2450,01:00,02:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2451,01:00,02:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,699.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2452,02:00,03:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2453,02:00,03:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,681.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2454,03:00,04:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2455,03:00,04:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,545.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2456,04:00,05:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2457,04:00,05:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,378.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2458,05:00,06:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2459,05:00,06:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,681.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2460,06:00,07:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2461,06:00,07:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,699.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2462,07:00,08:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2463,07:00,08:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2464,08:00,09:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2465,08:00,09:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,691.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2466,09:00,10:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2467,09:00,10:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2468,10:00,11:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2469,10:00,11:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2470,11:00,12:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2471,11:00,12:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2472,12:00,13:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2473,12:00,13:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2474,13:00,14:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2475,13:00,14:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2476,14:00,15:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2477,14:00,15:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2478,15:00,16:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2479,15:00,16:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2480,16:00,17:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2481,16:00,17:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,699.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2482,17:00,18:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2483,17:00,18:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,656.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2484,18:00,19:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2485,18:00,19:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,699.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2486,19:00,20:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2487,19:00,20:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2488,20:00,21:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2489,20:00,21:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2490,21:00,22:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2491,21:00,22:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2492,22:00,23:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2493,22:00,23:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2494,23:00,00:00,Netherlands (NL),Denmark (DK),Netherlands ,NL,Denmark ,DK,0.0,21,31,"rgba(127, 127, 127, 0.8)",,"[52.5, 5.75]","[56, 10]",NLD,DNK
2495,23:00,00:00,Denmark (DK),Netherlands (NL),Denmark ,DK,Netherlands ,NL,700.0,31,21,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[52.5, 5.75]",DNK,NLD
2496,00:00,01:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2497,00:00,01:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1090.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2498,01:00,02:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2499,01:00,02:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1091.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2500,02:00,03:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2501,02:00,03:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1091.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2502,03:00,04:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2503,03:00,04:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1090.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2504,04:00,05:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2505,04:00,05:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1091.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2506,05:00,06:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2507,05:00,06:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1090.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2508,06:00,07:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2509,06:00,07:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1090.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2510,07:00,08:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2511,07:00,08:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1090.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2512,08:00,09:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2513,08:00,09:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,1062.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2514,09:00,10:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2515,09:00,10:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,646.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2516,10:00,11:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,0.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2517,10:00,11:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,239.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2518,11:00,12:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,117.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2519,11:00,12:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2520,12:00,13:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,504.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2521,12:00,13:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2522,13:00,14:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,668.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2523,13:00,14:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2524,14:00,15:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,806.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2525,14:00,15:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2526,15:00,16:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,1197.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2527,15:00,16:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2528,16:00,17:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,1442.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2529,16:00,17:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2530,17:00,18:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,1382.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2531,17:00,18:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2532,18:00,19:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,1444.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2533,18:00,19:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2534,19:00,20:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,1516.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2535,19:00,20:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2536,20:00,21:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,1218.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2537,20:00,21:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2538,21:00,22:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,864.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2539,21:00,22:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2540,22:00,23:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,484.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2541,22:00,23:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2542,23:00,00:00,Norway (NO),Denmark (DK),Norway ,NO,Denmark ,DK,189.0,32,31,"rgba(127, 127, 127, 0.8)",,"[62, 10]","[56, 10]",NOR,DNK
2543,23:00,00:00,Denmark (DK),Norway (NO),Denmark ,DK,Norway ,NO,0.0,31,32,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 10]",DNK,NOR
2544,00:00,01:00,Sweden (SE),Denmark (DK),Sweden ,SE,Denmark ,DK,0.0,33,31,"rgba(127, 127, 127, 0.8)",,"[62, 15]","[56, 10]",SWE,DNK
2545,00:00,01:00,Denmark (DK),Sweden (SE),Denmark ,DK,Sweden ,SE,926.0,31,33,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 15]",DNK,SWE
2546,01:00,02:00,Sweden (SE),Denmark (DK),Sweden ,SE,Denmark ,DK,0.0,33,31,"rgba(127, 127, 127, 0.8)",,"[62, 15]","[56, 10]",SWE,DNK
2547,01:00,02:00,Denmark (DK),Sweden (SE),Denmark ,DK,Sweden ,SE,902.0,31,33,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 15]",DNK,SWE
2548,02:00,03:00,Sweden (SE),Denmark (DK),Sweden ,SE,Denmark ,DK,0.0,33,31,"rgba(127, 127, 127, 0.8)",,"[62, 15]","[56, 10]",SWE,DNK
2549,02:00,03:00,Denmark (DK),Sweden (SE),Denmark ,DK,Sweden ,SE,658.0,31,33,"rgba(127, 127, 127, 0.8)",,"[56, 10]","[62, 15]",DNK,SWE
